time,open,high,low,close
1730213100,1.08305,1.08305,1.08215,1.0822
1730214000,1.08225,1.0823,1.0808,1.08105
1730214900,1.08105,1.0812,1.08065,1.08095
1730215800,1.08095,1.0818,1.0809,1.08145
1730216700,1.08145,1.08205,1.08145,1.0819
1730217600,1.0819,1.0829,1.0819,1.08265
1730218500,1.0826,1.08275,1.08215,1.0823
1730219400,1.08225,1.08225,1.0815,1.0815
1730220300,1.0815,1.0821,1.08135,1.082
1730221200,1.08205,1.0832,1.08195,1.08315
1730222100,1.08315,1.08325,1.0824,1.0826
1730223000,1.08265,1.08265,1.08225,1.08255
1730223900,1.0826,1.08285,1.0825,1.0827
1730224800,1.08275,1.08285,1.0825,1.0825
1730225700,1.0825,1.0832,1.0825,1.08315
1730226600,1.08315,1.08375,1.0831,1.0837
1730227500,1.08365,1.0838,1.08345,1.08345
1730228400,1.0835,1.0837,1.08325,1.0833
1730229300,1.08325,1.08345,1.0832,1.08345
1730230200,1.08345,1.08355,1.0833,1.0835
1730231100,1.08355,1.0837,1.0834,1.0835
1730232000,1.0835,1.0838,1.0834,1.0837
1730232900,1.08365,1.08385,1.0836,1.0836
1730233800,1.08365,1.0839,1.08365,1.0839
1730234700,1.0839,1.084,1.0838,1.084
1730239200,1.0838,1.0839,1.0836,1.08375
1730240100,1.0838,1.084,1.0837,1.08395
1730241000,1.08395,1.08425,1.08395,1.0842
1730241900,1.08415,1.0842,1.0841,1.0841
1730242800,1.0841,1.0842,1.08405,1.0841
1730243700,1.0841,1.0843,1.08405,1.0842
1730244600,1.0842,1.0842,1.0839,1.0841
1730245500,1.08405,1.08415,1.08395,1.0841
1730246400,1.08405,1.08455,1.08405,1.0845
1730247300,1.0845,1.0847,1.08445,1.08445
1730248200,1.08445,1.0846,1.0841,1.08415
1730249100,1.08415,1.0844,1.0841,1.0843
1730250000,1.0843,1.0843,1.08405,1.0843
1730250900,1.08425,1.0847,1.08415,1.0846
1730251800,1.08465,1.08465,1.0844,1.0844
1730252700,1.0844,1.0844,1.0842,1.08425
1730253600,1.08425,1.08425,1.08395,1.0841
1730254500,1.08415,1.08415,1.0839,1.08395
1730255400,1.08395,1.08395,1.08385,1.0839
1730256300,1.0839,1.08405,1.08385,1.0839
1730257200,1.0839,1.0839,1.08375,1.08375
1730258100,1.0838,1.0838,1.0836,1.0836
1730259000,1.0836,1.0837,1.0835,1.0836
1730259900,1.0836,1.08365,1.0835,1.0835
1730260800,1.0835,1.0836,1.08345,1.08355
1730261700,1.08355,1.0837,1.0835,1.0837
1730262600,1.08375,1.0839,1.0837,1.08375
1730263500,1.0838,1.08385,1.0837,1.08375
1730264400,1.08375,1.0838,1.0836,1.0837
1730265300,1.0837,1.08375,1.0836,1.08365
1730266200,1.08365,1.08375,1.08355,1.0836
1730267100,1.0836,1.0837,1.0835,1.08365
1730268000,1.08365,1.0841,1.08365,1.08405
1730268900,1.084,1.0843,1.08395,1.08425
1730269800,1.0843,1.08455,1.0843,1.08445
1730270700,1.08445,1.0847,1.0843,1.08445
1730271600,1.0845,1.0845,1.08395,1.08425
1730272500,1.08425,1.08425,1.08395,1.0842
1730273400,1.0842,1.0843,1.0838,1.0838
1730274300,1.0838,1.08415,1.08365,1.084
1730275200,1.084,1.08595,1.084,1.0859
1730276100,1.0859,1.08665,1.0859,1.08655
1730277000,1.0866,1.0866,1.08595,1.0862
1730277900,1.08625,1.0863,1.08555,1.08555
1730278800,1.08565,1.08805,1.08565,1.0866
1730279700,1.08665,1.0867,1.08565,1.08585
1730280600,1.08585,1.08605,1.08545,1.08565
1730281500,1.0856,1.0862,1.0854,1.08605
1730282400,1.0861,1.0864,1.0858,1.0864
1730283300,1.08635,1.0865,1.08585,1.08595
1730284200,1.08595,1.08595,1.08525,1.08545
1730285100,1.0854,1.0858,1.08525,1.0855
1730286000,1.08555,1.0856,1.08515,1.0852
1730286900,1.0852,1.0855,1.08505,1.0853
1730287800,1.0853,1.08545,1.08475,1.0848
1730288700,1.0848,1.08485,1.08425,1.0845
1730289600,1.0845,1.085,1.08445,1.08485
1730290500,1.0849,1.0849,1.08305,1.08325
1730291400,1.08305,1.08395,1.0826,1.08315
1730292300,1.08315,1.0837,1.083,1.08345
1730293200,1.0835,1.0841,1.08325,1.0834
1730294100,1.08345,1.08415,1.08335,1.08415
1730295000,1.08415,1.0853,1.0841,1.08515
1730295900,1.08515,1.0865,1.08495,1.08645
1730296800,1.0865,1.08745,1.0863,1.08735
1730297700,1.08735,1.08755,1.0866,1.0868
1730298600,1.0868,1.08765,1.08675,1.08745
1730299500,1.08745,1.0879,1.0867,1.087
1730300400,1.087,1.0875,1.08625,1.0875
1730301300,1.0875,1.08795,1.08735,1.0878
1730302200,1.0878,1.0886,1.0878,1.08845
1730303100,1.0884,1.0888,1.0881,1.0885
1730304000,1.0885,1.08865,1.0878,1.0881
1730304900,1.0881,1.08825,1.088,1.08805
1730305800,1.08805,1.08835,1.08795,1.08805
1730306700,1.0881,1.08865,1.08795,1.08825
1730307600,1.0882,1.08825,1.08745,1.08795
1730308500,1.08795,1.08855,1.08785,1.08855
1730309400,1.0886,1.0889,1.0882,1.0889
1730310300,1.08885,1.08895,1.0885,1.0887
1730311200,1.0887,1.089,1.0886,1.08885
1730312100,1.0889,1.0892,1.08885,1.0889
1730313000,1.0889,1.0891,1.08885,1.089
1730313900,1.089,1.08925,1.08895,1.08905
1730314800,1.08905,1.08905,1.08805,1.0881
1730315700,1.08805,1.0882,1.0877,1.08815
1730316600,1.0882,1.08845,1.08815,1.0882
1730317500,1.08825,1.0883,1.08795,1.08815
1730318400,1.0882,1.0883,1.088,1.08805
1730319300,1.08805,1.08805,1.08775,1.0878
1730320200,1.08785,1.08815,1.0878,1.08805
1730321100,1.08805,1.08805,1.08765,1.0878
1730325600,1.08785,1.0879,1.0874,1.08755
1730326500,1.0876,1.08775,1.0875,1.0875
1730327400,1.08755,1.0877,1.0875,1.08765
1730328300,1.08765,1.0878,1.08755,1.0878
1730329200,1.08785,1.08795,1.0877,1.08785
1730330100,1.08785,1.08795,1.0878,1.08785
1730331000,1.0879,1.08795,1.0878,1.0879
1730331900,1.0879,1.0879,1.08775,1.08775
1730332800,1.08775,1.0879,1.08755,1.0878
1730333700,1.0878,1.0879,1.0875,1.08755
1730334600,1.0875,1.08755,1.08735,1.0875
1730335500,1.0875,1.08755,1.08725,1.0873
1730336400,1.08725,1.0878,1.08725,1.0876
1730337300,1.0876,1.0877,1.08725,1.08735
1730338200,1.08735,1.08735,1.087,1.087
1730339100,1.08695,1.08705,1.0864,1.08645
1730340000,1.08645,1.08685,1.0864,1.0866
1730340900,1.08665,1.0869,1.08665,1.08675
1730341800,1.0867,1.08705,1.0867,1.0868
1730342700,1.0868,1.08695,1.08665,1.08685
1730343600,1.08685,1.08705,1.08685,1.087
1730344500,1.087,1.0872,1.08695,1.0872
1730345400,1.08715,1.08725,1.087,1.08705
1730346300,1.08705,1.08705,1.0868,1.0869
1730347200,1.0869,1.0869,1.08665,1.0868
1730348100,1.0868,1.08685,1.0864,1.0865
1730349000,1.0865,1.08685,1.0865,1.0868
1730349900,1.0868,1.08695,1.08675,1.08675
1730350800,1.0867,1.08675,1.08665,1.0867
1730351700,1.0867,1.0869,1.0867,1.08685
1730352600,1.08685,1.08705,1.0868,1.08695
1730353500,1.0869,1.08715,1.0869,1.0871
1730354400,1.0871,1.08715,1.08695,1.08705
1730355300,1.087,1.0871,1.08685,1.087
1730356200,1.087,1.08705,1.0867,1.08685
1730357100,1.0869,1.08755,1.0869,1.0871
1730358000,1.08715,1.0874,1.087,1.08705
1730358900,1.087,1.08745,1.0867,1.0873
1730359800,1.08735,1.0883,1.08735,1.08825
1730360700,1.08825,1.0883,1.0876,1.08785
1730361600,1.08785,1.088,1.08715,1.08765
1730362500,1.0876,1.08795,1.0872,1.0876
1730363400,1.08765,1.08785,1.08745,1.0876
1730364300,1.0876,1.08765,1.0871,1.0876
1730365200,1.08755,1.08795,1.0874,1.08775
1730366100,1.08775,1.0879,1.08755,1.08765
1730367000,1.08765,1.0882,1.0875,1.08805
1730367900,1.088,1.0887,1.0878,1.08855
1730368800,1.08855,1.08895,1.0884,1.0889
1730369700,1.08895,1.08945,1.08875,1.0893
1730370600,1.0893,1.08935,1.0886,1.0888
1730371500,1.08885,1.0892,1.08865,1.08865
1730372400,1.0886,1.08865,1.08825,1.08835
1730373300,1.0884,1.0886,1.0882,1.0883
1730374200,1.0883,1.0885,1.08785,1.08845
1730375100,1.0885,1.08895,1.0884,1.08875
1730376000,1.0888,1.08915,1.08855,1.0891
1730376900,1.08905,1.0897,1.089,1.0894
1730377800,1.0894,1.0905,1.08835,1.0899
1730378700,1.0899,1.09065,1.0896,1.08995
1730379600,1.0899,1.0904,1.08945,1.0899
1730380500,1.08995,1.08995,1.08915,1.0899
1730381400,1.0899,1.0908,1.0899,1.09005
1730382300,1.09005,1.0901,1.08755,1.0879
1730383200,1.0879,1.08815,1.08705,1.0878
1730384100,1.0878,1.0891,1.0874,1.0891
1730385000,1.08905,1.0896,1.0883,1.0885
1730385900,1.08845,1.08905,1.0882,1.0885
1730386800,1.0885,1.0885,1.087,1.0876
1730387700,1.0876,1.088,1.08725,1.08735
1730388600,1.0873,1.08805,1.0871,1.08715
1730389500,1.08715,1.08785,1.08655,1.08745
1730390400,1.08745,1.088,1.08725,1.0879
1730391300,1.0879,1.08825,1.08745,1.0877
1730392200,1.0877,1.0882,1.0877,1.08775
1730393100,1.08775,1.08815,1.08745,1.08775
1730394000,1.0878,1.08835,1.0877,1.0881
1730394900,1.0881,1.0884,1.08775,1.0878
1730395800,1.0878,1.08785,1.0875,1.08775
1730396700,1.0878,1.08815,1.08765,1.0881
1730397600,1.0881,1.0889,1.088,1.0889
1730398500,1.0889,1.0893,1.08845,1.08865
1730399400,1.0887,1.08915,1.08845,1.08915
1730400300,1.0891,1.0892,1.08835,1.089
1730401200,1.089,1.0895,1.089,1.0891
