time,open,high,low,close
1227222000,1.2442,1.263,1.2415,1.2496
1227481200,1.2586,1.2969,1.2558,1.287
1227567600,1.2945,1.3077,1.2798,1.3018
1227654000,1.3056,1.3056,1.2811,1.2874
1227826800,1.2873,1.2963,1.2639,1.27
1228086000,1.2707,1.2716,1.2577,1.2668
1228172400,1.2614,1.2762,1.2557,1.2696
1228258800,1.2721,1.2739,1.2597,1.265
1228345200,1.2708,1.2845,1.2546,1.2789
1228431600,1.2768,1.2797,1.262,1.2688
1228690800,1.272,1.2974,1.2709,1.295
1228777200,1.2935,1.2999,1.2793,1.2918
1228863600,1.2923,1.307,1.2899,1.301
1228950000,1.3018,1.3405,1.2998,1.3314
1229036400,1.3319,1.3384,1.3219,1.334
1229295600,1.3345,1.3692,1.3335,1.3636
1229382000,1.3667,1.4115,1.36,1.3944
1229468400,1.4009,1.4403,1.3973,1.4313
1229554800,1.4372,1.4687,1.4145,1.4283
1229641200,1.423,1.4284,1.379,1.3853
1229900400,1.3876,1.4093,1.3871,1.3926
1229986800,1.3918,1.3993,1.3892,1.3942
1230073200,1.3903,1.3995,1.3894,1.3944
1230246000,1.4026,1.4098,1.3993,1.4041
1230505200,1.4038,1.4334,1.3885,1.406
1230591600,1.3916,1.4191,1.3908,1.4054
1230678000,1.4073,1.4116,1.3817,1.3921
1230850800,1.39,1.3956,1.3804,1.3823
1231110000,1.3874,1.3932,1.3513,1.3573
1231196400,1.3603,1.3628,1.3283,1.3492
1231282800,1.3474,1.3717,1.3401,1.3583
1231369200,1.3622,1.377,1.3501,1.3694
1231455600,1.3671,1.3722,1.3375,1.34
1231714800,1.342,1.345,1.3256,1.3365
1231801200,1.3332,1.3342,1.3112,1.315
1231887600,1.3155,1.3309,1.3064,1.3137
1231974000,1.314,1.3223,1.2999,1.3139
1232060400,1.3114,1.3323,1.3112,1.3216
1232319600,1.332,1.3364,1.2837,1.2874
1232492400,1.2845,1.308,1.2811,1.2933
1232578800,1.3051,1.3074,1.2896,1.3008
1232665200,1.3006,1.3025,1.2755,1.2967
1232924400,1.2968,1.3197,1.2852,1.3125
1233010800,1.3194,1.3319,1.3105,1.3167
1233097200,1.3169,1.3321,1.3089,1.3126
1233183600,1.314,1.317,1.2921,1.2953
1233270000,1.2931,1.2934,1.2759,1.2784
1233529200,1.2768,1.2894,1.2698,1.2821
1233615600,1.2814,1.305,1.2794,1.3
1233702000,1.3013,1.3063,1.2804,1.2847
1233788400,1.283,1.2898,1.2753,1.2787
1233874800,1.2778,1.2988,1.2738,1.2935
1234134000,1.2958,1.3087,1.2867,1.3017
1234220400,1.2995,1.3069,1.2802,1.2859
1234306800,1.2902,1.2992,1.2827,1.2899
1234393200,1.2883,1.2939,1.2714,1.277
1234479600,1.2888,1.2938,1.2816,1.2874
1234738800,1.2789,1.2821,1.2558,1.2614
1234911600,1.2577,1.2638,1.2508,1.2549
1234998000,1.2545,1.2757,1.2534,1.2681
1235084400,1.268,1.2881,1.2552,1.2836
1235343600,1.2814,1.2989,1.2686,1.2711
1235430000,1.2704,1.2874,1.2658,1.2849
1235516400,1.2864,1.288,1.2686,1.2709
1235602800,1.2718,1.281,1.2679,1.2747
1235689200,1.2732,1.2748,1.2601,1.2696
1235948400,1.2615,1.2631,1.2543,1.257
1236034800,1.256,1.2678,1.252,1.2589
1236121200,1.2541,1.2666,1.2456,1.2642
1236207600,1.2647,1.2655,1.246,1.2543
1236294000,1.2542,1.2755,1.2536,1.2661
1236549600,1.2664,1.2727,1.2555,1.2629
1236636000,1.2605,1.2823,1.2576,1.2637
1236722400,1.268,1.2865,1.2615,1.2803
1236808800,1.2845,1.2944,1.2731,1.2862
1236895200,1.2906,1.2961,1.286,1.2901
1237154400,1.2898,1.3075,1.2836,1.2984
1237240800,1.2976,1.3037,1.2933,1.3007
1237327200,1.3016,1.3497,1.2988,1.3419
1237413600,1.3507,1.3737,1.3415,1.366
1237500000,1.3667,1.3725,1.3515,1.3552
1237759200,1.3636,1.3736,1.3485,1.363
1237845600,1.3622,1.3678,1.3431,1.3519
1237932000,1.3472,1.3655,1.3418,1.3566
1238018400,1.3582,1.3642,1.3493,1.3514
1238104800,1.3523,1.3593,1.3257,1.3305
1238364000,1.323,1.3288,1.3114,1.3164
1238450400,1.3204,1.3345,1.3175,1.3283
1238536800,1.3247,1.3289,1.3167,1.3234
1238623200,1.3234,1.3519,1.3233,1.3443
1238709600,1.3465,1.3496,1.3363,1.3488
1238968800,1.3514,1.3582,1.3356,1.3397
1239055200,1.3403,1.3407,1.3223,1.3252
1239141600,1.3264,1.3306,1.3146,1.323
1239228000,1.3261,1.3335,1.3121,1.3143
1239573600,1.3183,1.339,1.3123,1.3355
1239660000,1.336,1.3377,1.3221,1.3285
1239746400,1.3256,1.3292,1.3141,1.3183
1239832800,1.3209,1.3265,1.312,1.3165
1239919200,1.3173,1.3192,1.301,1.302
1240178400,1.3043,1.3043,1.2882,1.2917
1240264800,1.2918,1.2989,1.2889,1.2924
1240351200,1.2939,1.3032,1.2878,1.3013
1240437600,1.2994,1.3157,1.2974,1.3109
1240524000,1.313,1.3297,1.3107,1.3243
1240783200,1.324,1.3241,1.2994,1.3018
1240869600,1.3018,1.3165,1.2961,1.3146
1240956000,1.3139,1.336,1.3119,1.3288
1241042400,1.3255,1.3384,1.3189,1.3261
1241128800,1.3222,1.3328,1.3215,1.3265
1241388000,1.3275,1.3428,1.321,1.3371
1241474400,1.3414,1.3436,1.328,1.3311
1241560800,1.3312,1.3374,1.3244,1.3347
1241647200,1.3309,1.3469,1.325,1.337
1241733600,1.3385,1.3649,1.3339,1.3618
1241992800,1.3654,1.3668,1.3555,1.3595
