time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1120514400,1.1969,1.1986,1.1902,1.1946,138052,145104.45,0,NaN,NaN,NaN,NaN,NaN,NaN,146903
1120600800,1.1954,1.1986,1.1925,1.1959,100376,143952.05,0,NaN,NaN,NaN,NaN,NaN,NaN,141864
1120687200,1.1966,1.2074,1.1941,1.1976,149475,143101.3,0,NaN,NaN,NaN,NaN,NaN,NaN,146979
1120773600,1.198,1.2019,1.19,1.1989,154546,145785.1,0,NaN,NaN,NaN,NaN,NaN,NaN,137389
1121032800,1.1994,1.2118,1.199,1.2108,107711,142560.4,0,NaN,NaN,NaN,NaN,NaN,NaN,139922
1121119200,1.2105,1.2287,1.2085,1.2266,168242,143173.65,0,NaN,NaN,NaN,NaN,NaN,NaN,138129
1121205600,1.2272,1.2272,1.2103,1.212,133725,140349.05,0,NaN,NaN,NaN,NaN,NaN,NaN,141907
1121292000,1.2114,1.2155,1.2087,1.2121,126159,136471.15,0,NaN,NaN,NaN,NaN,NaN,NaN,139683
1121378400,1.2113,1.2166,1.205,1.2076,116570,133021.5,0,NaN,NaN,NaN,NaN,NaN,NaN,140738
1121637600,1.2053,1.2119,1.2053,1.2081,67931,127272.95,0,NaN,NaN,NaN,NaN,NaN,NaN,138923
1121724000,1.208,1.2096,1.1982,1.2072,118407,125681.8,0,NaN,NaN,NaN,NaN,NaN,NaN,140922
1121810400,1.2058,1.2216,1.2024,1.2186,165253,125608.1,0,NaN,NaN,NaN,NaN,NaN,NaN,139959
1121896800,1.2177,1.2283,1.2125,1.2195,243025,132217.8,0,NaN,NaN,NaN,NaN,NaN,NaN,143029
1121983200,1.2193,1.2216,1.2079,1.2091,121229,131202.1,0,NaN,NaN,NaN,NaN,NaN,NaN,137270
