time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
1507183200,1.17985,1.1823,1.1756,1.17665,116361,68498.55,0,NaN,NaN,NaN,NaN,NaN,NaN,423618
1507212000,1.17665,1.17795,1.1743,1.1756,69424,70984.3,0,NaN,NaN,NaN,NaN,NaN,NaN,422902
1507240800,1.17555,1.17595,1.17295,1.17435,20789,65371.95,0,NaN,NaN,NaN,NaN,NaN,NaN,422902
1507269600,1.17435,1.1775,1.1712,1.1742,131424,67087.35,0,NaN,NaN,NaN,NaN,NaN,NaN,422902
1507298400,1.1742,1.1783,1.1728,1.1777,86811,70254.7,0,NaN,NaN,NaN,NaN,NaN,NaN,427425
1507500000,1.1779,1.1791,1.1775,1.17805,13676,64162.7,0,NaN,NaN,NaN,NaN,NaN,NaN,427425
1507528800,1.17795,1.1791,1.1762,1.17745,49230,63285.55,0,NaN,NaN,NaN,NaN,NaN,NaN,427425
1507557600,1.17745,1.17995,1.1768,1.1783,42309,64671.4,0,NaN,NaN,NaN,NaN,NaN,NaN,426436
1507586400,1.1783,1.1825,1.1782,1.18135,23001,60061.7,0,NaN,NaN,NaN,NaN,NaN,NaN,426436
1507615200,1.1813,1.18505,1.1805,1.1846,114889,61756,0,NaN,NaN,NaN,NaN,NaN,NaN,426436
1507644000,1.1846,1.18695,1.1839,1.18505,93671,65168.6,0,NaN,NaN,NaN,NaN,NaN,NaN,434621
1507672800,1.185,1.18705,1.18375,1.18595,26721,61194.95,0,NaN,NaN,NaN,NaN,NaN,NaN,434621
1507701600,1.18585,1.19015,1.18445,1.1898,123024,64093.3,0,NaN,NaN,NaN,NaN,NaN,NaN,434621
1507730400,1.1898,1.19125,1.18815,1.19035,73574,66324.85,0,NaN,NaN,NaN,NaN,NaN,NaN,437850
1507759200,1.1901,1.1921,1.18995,1.1919,20184,62265.5,0,NaN,NaN,NaN,NaN,NaN,NaN,437850
1507788000,1.19195,1.19195,1.18695,1.18735,83036,63801.2,0,NaN,NaN,NaN,NaN,NaN,NaN,437850
1507816800,1.18735,1.1891,1.18675,1.18715,65059,65843.15,0,NaN,NaN,NaN,NaN,NaN,NaN,435595
1507845600,1.1873,1.18915,1.1865,1.18865,17557,61816.75,0,NaN,NaN,NaN,NaN,NaN,NaN,435595
1507874400,1.18865,1.1915,1.1845,1.19065,132225,65719.25,0,NaN,NaN,NaN,NaN,NaN,NaN,435595
1507903200,1.1907,1.1911,1.18505,1.1859,68327,68564.6,0,NaN,NaN,NaN,NaN,NaN,NaN,432734
